IATA,Airport name,Country,City,lat,long,code,,,,
DEE,Yuzhno-Kurilsk Mendeleyevo Airport,Russia,Yuzhno-Kurilsk,43.961066,145.684977,RU,,,,
DEF,Dezful Airport,Iran,Dezful,32.434399,48.397598,IR,,,,
DEH,Decorah Municipal Airport,United States of America,Decorah,43.275501,-91.739403,US,,,,
DEI,Denis Island Airport,Seychelles,Denis Island,-3.802067,55.667439,SC,,,,
DEL,Indira Gandhi International Airport,India,New Delhi,28.55563,77.09519,IN,,,,
DEM,Dembidollo Airport,Ethiopia,Dembidollo,8.554,34.858002,ET,,,,
DEN,Denver International Airport,United States of America,Denver,39.86169815,-104.6729965,US,,,,
DEP,Daporijo Airport,India,Daporijo,27.985500335699996,94.22280120850002,IN,,,,
DER,Derim Airport,Papua New Guinea,Derim,-6.144722222,147.1072222,PG,,,,
DES,Desroches Airport,Seychelles,Desroches Island,-5.6967,53.6558,SC,,,,
DET,Coleman A. Young Municipal Airport,United States of America,Detroit,42.40919876,-83.00990295,US,,,,
DEX,Nop Goliat Dekai Airport,Indonesia,Dekai,-4.8557,139.482006,ID,,,,
DEZ,Deir ez-Zor Airport,Syria,Deir ez-Zor,35.2854,40.175999,SY,,,,
DFI,Defiance Memorial Airport,United States of America,Defiance,41.33750153,-84.42880249,US,,,,
DFP,Drumduff Airport,Australia,Palmer,-16.052124,143.013339,AU,,,,
DFW,Dallas Fort Worth International Airport,United States of America,Dallas-Fort Worth,32.896801,-97.038002,US,,,,
DGA,Dangriga Airport,Belize,Dangriga,16.98251,-88.230988,BZ,,,,
DGE,Mudgee Airport,Australia,Mudgee,-32.564794,149.609452,AU,,,,
DGF,Douglas Lake Airport,Canada,Douglas Lake,50.16546005,-120.1712734,CA,,,,
DGH,Deoghar Airport,India,Deoghar,24.446842,86.704955,IN,,,,
DGL,Douglas Municipal Airport,United States of America,Douglas,31.34259987,-109.5059967,US,,,,
DGN,Dahlgren Naval Surface Warfare Center Airport,United States of America,Dahlgren,38.3325,-77.037201,US,,,,
DGP,Daugavpils International Airport,Latvia,Daugavpils,55.944721,26.665001,LV,,,,
DGT,Sibulan Airport,Philippines,Dumaguete City,9.334183,123.30191,PH,,,,
DGU,Dedougou Airport,Burkina Faso,Dedougou,12.459,-3.49,BF,,,,
DGW,Converse County Airport,United States of America,Douglas,42.79719925,-105.3860016,US,,,,
DHA,King Abdulaziz Air Base,Saudi Arabia,Dhahran,26.2654,50.152,SA,,,,
DHG,Dalnegorsk Airport,Russia,Dalnegorsk,44.558748,135.490005,RU,,,,
DHI,Dhangarhi Airport,Nepal,Dhangarhi,28.755283,80.583398,NP,,,,
DHM,Kangra Airport,India,Kangra,32.164902,76.263018,IN,,,,
DHN,Dothan Regional Airport,United States of America,Dothan,31.321300506591797,-85.44960022,US,,,,
DHR,De Kooy Airfield / Den Helder Naval Air Station,Netherlands,Den Helder,52.923401,4.78062,NL,,,,
DHT,Dalhart Municipal Airport,United States of America,Dalhart,36.02259827,-102.5469971,US,,,,
DHX,Dhoho International Airport,Indonesia,Kediri,-7.750278,111.947222,ID,,,,
DIA,Doha International Airport,Qatar,Doha,25.261101,51.565102,QA,,,,
DIB,Dibrugarh Airport,India,Dibrugarh,27.48390007,95.01689911,IN,,,,
DIE,Arrachart Airport,Madagascar,Antisiranana,-12.3494,49.291698,MG,,,,
DIG,Diqing Shangri-La Airport,China,Diqing (Shangri-La),27.7936,99.6772,CN,,,,
DIJ,Dijon-Bourgogne Airport,France,Ouges,47.268902,5.09,FR,,,,
DIK,Dickinson Theodore Roosevelt Regional Airport,United States of America,Dickinson,46.797533,-102.801905,US,,,,
DIL,Presidente Nicolau Lobato International Airport,East Timor,Dili,-8.546562,125.524507,TL,,,,
DIM,Dimbokro Airport,Ivory Coast,Dimbokro,6.65167,-4.64056,CI,,,,
DIN,Dien Bien Phu Airport,Vietnam,Dien Bien Phu,21.39749908,103.0080032,VN,,,,
DIP,Diapaga Airport,Burkina Faso,Diapaga,12.060324,1.784631,BF,,,,
DIQ,Brigadeiro Cabral Airport,Brazil,Divinópolis,-20.1807003,-44.8708992,BR,,,,
DIR,Aba Tenna Dejazmach Yilma International Airport,Ethiopia,Dire Dawa,9.624699592590332,41.85419845581055,ET,,,,
DIS,Ngot Nzoungou Airport,Republic of the Congo,Dolisie,-4.20635,12.6599,CG,,,,
DIU,Diu Airport,India,Diu,20.714185,70.921855,IN,,,,
DIY,Diyarbakır Airport,Turkey,Diyarbakır,37.893902,40.201,TR,,,,
DJA,Djougou Airport,Benin,Djougou,9.692083333,1.637777778,BJ,,,,
DJB,Sultan Thaha Airport,Indonesia,Jambi,-1.638685,103.645063,ID,,,,
DJE,Djerba Zarzis International Airport,Tunisia,Mellita,33.875,10.7755,TN,,,,
DJG,Djanet Inedbirene Airport,Algeria,Djanet,24.292801,9.45244,DZ,,,,
DJJ,Dortheys Hiyo Eluay International Airport,Indonesia,Sentani,-2.579627,140.519857,ID,,,,
DJM,Djambala Airport,Republic of the Congo,Djambala,-2.516883,14.754403,CG,,,,
DJN,Delta Junction Airport,United States of America,Delta Junction,64.049861,-145.722656,US,,,,
DJU,Djúpivogur Airport,Iceland,Djúpivogur,64.642372,-14.277297,IS,,,,
DKA,Katsina Airport,Nigeria,Katsina,13.0078,7.66045,NG,,,,
DKI,Dunk Island Airport,Australia,Dunk Island,-17.93913,146.141447,AU,,,,
DKK,Chautauqua County-Dunkirk Airport,United States of America,Dunkirk,42.49247,-79.273102,US,,,,
DKR,Léopold Sédar Senghor International Airport,Senegal,Dakar,14.7397,-17.4902,SN,,,,
DKS,Dikson Airport,Russia,Dikson,73.517807,80.379669,RU,,,,
DKV,Docker River Airport,Australia,Kaltukatjara,-24.859533,129.122209,AU,,,,
DLA,Douala International Airport,Cameroon,Douala,4.006080151,9.719479560849999,CM,,,,
DLC,Dalian Zhoushuizi International Airport,China,Dalian (Ganjingzi),38.965719,121.538477,CN,,,,
DLE,Dole-Jura Airport,France,Tavaux,47.038955,5.427589,FR,,,,
DLF,Laughlin Air Force Base,United States of America,Del Rio,29.359501,-100.778002,US,,,,
DLG,Dillingham Airport,United States of America,Dillingham,59.04470062,-158.5050049,US,,,,
DLH,Duluth International Airport,United States of America,Duluth,46.842098,-92.193604,US,,,,
DLI,Lien Khuong Airport,Vietnam,Da Lat,11.75,108.366997,VN,,,,
DLK,Dulkaninna Airport,Australia,Dulkaninna,-29.01329994,138.4810028076172,AU,,,,
DLL,Dillon County Airport,United States of America,Dillon,34.44910049,-79.36859894,US,,,,
DLM,Dalaman International Airport,Turkey,Dalaman,36.71310043,28.79249954,TR,,,,
DLN,Dillon Airport,United States of America,Dillon,41.5625,-86.47219849,US,,,,
DLR,Dalnerechensk Airport,Russia,Dalnerechensk,45.877949,133.735822,RU,,,,
DLS,Columbia Gorge Regional Airport,United States of America,Dallesport / The Dalles,45.620979,-121.170777,US,,,,
DLU,Dali Fengyi Airport,China,Dali (Xiaguan),25.649401,100.319,CN,,,,
DLY,Dillon's Bay Airport,Vanuatu,Dillon's Bay,-18.76939964,169.0010071,VU,,,,
DLZ,Dalanzadgad Airport,Mongolia,Dalanzadgad,43.608628,104.367734,MN,,,,
DMA,Davis Monthan Air Force Base,United States of America,Tucson,32.16650009,-110.8830032,US,,,,
DMB,Taraz Airport,Kazakhstan,Taraz,42.853599548339844,71.30359649658203,KZ,,,,
DME,Domodedovo International Airport,Russia,Moscow,55.408798,37.9063,RU,,,,
DMK,Don Mueang International Airport,Thailand,Bangkok,13.91259956,100.6070023,TH,,,,
DMM,King Fahd International Airport,Saudi Arabia,Ad Dammam,26.471201,49.797901,SA,,,,
DMN,Deming Municipal Airport,United States of America,Deming,32.26229858,-107.7210007,US,,,,
DMO,Sedalia Memorial Airport,United States of America,Sedalia,38.70740127559999,-93.17590332,US,,,,
DMT,Diamantino Airport,Brazil,Diamantino,-14.37689972,-56.40039825,BR,,,,
DMU,Dimapur Airport,India,Dimapur,25.883899688699998,93.77110290530001,IN,,,,
DNB,Dunbar Airport,Australia,Maramie,45.651102,-88.182098,US,,,,
DND,Dundee Airport,United Kingdom,Dundee,56.45249938964844,-3.02583003,GB,,,,
DNF,Martuba Air Base,Libya,Martuba,32.542,22.745001,LY,,,,
DNG,Doongan Airport,Australia,Drysdale River,-15.386429,126.302235,AU,,,,
DNH,Dunhuang Mogao International Airport,China,Dunhuang,40.161098,94.809196,CN,,,,
DNK,Dnipro International Airport,Ukraine,Dnipro,48.357201,35.100601,UA,,,,
DNL,Daniel Field,United States of America,Augusta,33.46649933,-82.03939819,US,,,,
DNN,Dalton Municipal Airport,United States of America,Dalton,34.72290039,-84.87020111,US,,,,
DNO,Dianópolis Airport,Brazil,Dianópolis,-11.59539986,-46.84669876,BR,,,,
DNP,Tulsipur Airport,Nepal,Dang,28.111099,82.294197,NP,,,,
DNQ,Deniliquin Airport,Australia,Deniliquin,-35.55939865,144.9459991,AU,,,,
DNR,Dinard-Pleurtuit-Saint-Malo Airport,France,Pleurtuit,48.5877,-2.07996,FR,,,,
DNS,Denison Municipal Airport,United States of America,Denison,41.9864006,-95.38069916,US,,,,
DNU,Dinangat Airport,Papua New Guinea,Dinangat,-6.1546,146.6772,PG,,,,
DNV,Vermilion Regional Airport,United States of America,Danville,40.199124,-87.59663,US,,,,
DNX,Galegu Airport,Sudan,Dinder,12.532999992370605,35.06700134277344,SD,,,,
DNZ,Çardak Airport,Turkey,Denizli,37.78559875,29.70129967,TR,,,,
DOA,Doany Airport,Madagascar,Doany,-14.36810017,49.510799407958984,MG,,,,
DOB,Rar Gwamar Airport,Indonesia,Dobo-Warmar Island,-5.772220135,134.2120056,ID,,,,
DOC,Dornoch Airfield,United Kingdom,Dornoch,57.868999,-4.023,GB,,,,
DOD,Dodoma Airport,Tanzania,Dodoma,-6.17044,35.752602,TZ,,,,
DOE,Djumu-Djomoe Airport,Suriname,Djumu-Djomoe,4.005712611,-55.48164368,SR,,,,
DOG,Dongola Airport,Sudan,Dongola,19.153900146499996,30.430099487299998,SD,,,,
DOH,Hamad International Airport,Qatar,Doha,25.273056,51.608056,QA,,,,
DOI,Doini Airport,Papua New Guinea,Castori Islets,-10.7009,150.7218,PG,,,,
DOL,Deauville-Normandie Airport,France,Deauville,49.365237,0.154481,FR,,,,
DOM,Douglas-Charles Airport,Dominica,Marigot,15.547,-61.299999,DM,,,,
DON,Dos Lagunas Airport,Guatemala,Dos Lagunas,17.6124,-89.6884,GT,,,,
DOO,Dorobisoro Airport,Papua New Guinea,Dorobisoro,-9.461855,147.920907,PG,,,,
DOP,Dolpa Airport,Nepal,Dolpa,28.985659,82.818703,NP,,,,
DOR,Dori Airport,Burkina Faso,Dori,14.021638,-0.068207,BF,,,,
DOU,Dourados Airport,Brazil,Dourados,-22.2019,-54.926601,BR,,,,
DOV,Dover Air Force Base,United States of America,Dover,39.129501,-75.466003,US,,,,
DOX,Dongara Airport,Australia,Dongara,-29.298128,114.927334,AU,,,,
DOY,Dongying Shengli Airport,China,Dongying (Kenli),37.50137,118.789863,CN,,,,
DPA,Dupage Airport,United States of America,Chicago/West Chicago,41.90779877,-88.24859619,US,,,,
DPB,Pampa Guanaco Airport,Chile,Bahia Inutil,-54.049977,-68.809193,CL,,,,
DPE,Dieppe-Saint-Aubin Airport,France,Saint-Aubin-sur-Scie,49.884662,1.08101,FR,,,,
DPG,Michael AAF (Dugway Proving Ground) Airport,United States of America,Dugway Proving Ground,40.197396,-112.935094,US,,,,
DPL,Dipolog Airport,Philippines,Dipolog,8.601983,123.341875,PH,,,,
DPO,Devonport Airport,Australia,Devonport,-41.16970062,146.4299927,AU,,,,
DPT,Deputatskiy Airport,Russia,Deputatskiy,69.392503,139.890012,RU,,,,
DQA,Daqing Sartu Airport,China,Daqing,46.750883,125.138642,CN,,,,
DQM,Duqm International Airport,Oman,Duqm,19.501944,57.634167,OM,,,,
DRA,Desert Rock Airport,United States of America,Mercury,36.6194,-116.032997,US,,,,
DRB,Derby Airport,Australia,Derby,-17.37193,123.66221,AU,,,,
DRC,Dirico Airport,Angola,Dirico,-17.981924,20.768061,AO,,,,
DRD,Dorunda Airport,Australia,Dorunda Outstation,-16.5537,141.8238,AU,,,,
DRE,Drummond Island Airport,United States of America,Drummond Island,46.00930023,-83.74389648,US,,,,
DRF,Drift River Airport,United States of America,Kenai,60.588901519800004,-152.1620026,US,,,,
DRG,Deering Airport,United States of America,Deering,66.068901,-162.766914,US,,,,
DRH,Dabra Airport,Indonesia,Dabra,-3.27061,138.613433,ID,,,,
DRI,Beauregard Regional Airport,United States of America,DeRidder,30.831699,-93.339897,US,,,,
DRJ,Drietabbetje Airport,Suriname,Drietabbetje,4.111359,-54.672766,SR,,,,
DRK,Drake Bay Airport,Costa Rica,Puntarenas,8.71889019,-83.64170074,CR,,,,
DRO,Durango La Plata County Airport,United States of America,Durango,37.151501,-107.753998,US,,,,
DRP,Bicol International Airport,Philippines,Legazpi,13.111915,123.676829,PH,,,,
DRS,Dresden Airport,Germany,Dresden,51.134123,13.767831,DE,,,,
DRT,Del Rio International Airport,United States of America,Del Rio,29.37420082,-100.927002,US,,,,
DRU,Drummond Airport,United States of America,Drummond,38.90570068359375,-75.40100098,US,,,,
DRV,Dharavandhoo Airport,Maldives,Baa Atoll,5.1561,73.1302,MV,,,,
DRW,Darwin International Airport / RAAF Darwin,Australia,Darwin,-12.41497,130.88185,AU,,,,
DRY,Drysdale River Airport,Australia,Drysdale River,-15.71357,126.381097,AU,,,,
DSC,Dschang Airport,Cameroon,Dschang,5.45,10.067,CM,,,,
DSD,La Désirade Airport,Guadeloupe,Grande Anse,16.296902,-61.0844,GP,,,,
DSE,Kombolcha Airport,Ethiopia,Dessie,11.10992,39.72353,ET,,,,
DSG,Dilasag Airport,Philippines,Dilasag,16.445833333299998,122.2068056,PH,,,,
DSI,Destin Executive Airport,United States of America,Destin,30.400101,-86.471497,US,,,,
DSK,Dera Ismael Khan Airport,Pakistan,Dera Ismael Khan,31.909401,70.896599,PK,,,,
DSM,Des Moines International Airport,United States of America,Des Moines,41.534,-93.663101,US,,,,
DSN,Ordos Ejin Horo Airport,China,Ordos,39.493514,109.8599,CN,,,,
DSO,Sondok Airport,North Korea,Sŏndŏng-ni,39.745201,127.473999,KP,,,,
DSS,Blaise Diagne International Airport,Senegal,Dakar,14.67,-17.073333,SN,,,,
DSV,Dansville Municipal Airport,United States of America,Dansville,42.570545,-77.713273,US,,,,
DSX,Dongsha Island (Pratas Island) Airport,Taiwan,Kaohsiung (Cijin - Pratas Island),20.7066,116.721001,TW,,,,
DTA,Delta Municipal Airport,United States of America,Delta,39.38059998,-112.5080032,US,,,,
DTB,Silangit Airport,Indonesia,Siborong-Borong,2.25973,98.991898,ID,,,,
DTD,Datadawai Airport,Indonesia,Datadawai-Borneo Island,0.8106,114.5306,ID,,,,
DTE,Daet Airport,Philippines,Daet,14.1292,122.980003,PH,,,,
DTH,Furnace Creek Airport,United States of America,Death Valley,36.463799,-116.880997,US,,,,
DTI,Diamantina Airport,Brazil,Diamantina,-18.23200035,-43.65039825,BR,,,,
DTL,Detroit Lakes Airport,United States of America,Detroit Lakes,46.824301,-95.883322,US,,,,
DTM,Dortmund Airport,Germany,Dortmund,51.518299,7.61224,DE,,,,
DTN,Shreveport Downtown Airport,United States of America,Shreveport,32.54019928,-93.74500275,US,,,,
DTR,Decatur Shores Airport,United States of America,Decatur,48.500171,-122.813973,US,,,,
DTU,Wudalianchi Dedu Airport,China,Heihe,48.441037,126.128374,CN,,,,
DTW,Detroit Metropolitan Wayne County Airport,United States of America,Detroit,42.21377,-83.353786,US,,,,
DUA,Durant Regional Airport - Eaker Field,United States of America,Durant,33.939675,-96.395072,US,,,,
DUB,Dublin Airport,Ireland,Dublin,53.428713,-6.262121,IE,,,,
DUC,Halliburton Field,United States of America,Duncan,34.47090149,-97.9598999,US,,,,
DUD,Dunedin International Airport,New Zealand,Dunedin,-45.928101,170.197998,NZ,,,,
DUE,Dundo Airport,Angola,Chitato,-7.400889874,20.818500518798828,AO,,,,
DUF,Pine Island Airport,United States of America,Corolla,26.656200408935547,-82.12120056,US,,,,
DUG,Bisbee Douglas International Airport,United States of America,Douglas Bisbee,31.46899986,-109.6039963,US,,,,
DUJ,DuBois Regional Airport,United States of America,Dubois,41.17829895,-78.8986969,US,,,,
DUK,Mubatuba Airport,South Africa,Mubatuba,-28.36840057,32.24810028076172,ZA,,,,
DUM,Pinang Kampai Airport,Indonesia,Dumai,1.609114,101.433492,ID,,,,
DUQ,Duncan Airport,Canada,Duncan,48.754534,-123.709702,CA,,,,
DUR,King Shaka International Airport,South Africa,Durban,-29.61444444,31.11972222,ZA,,,,
DUS,Düsseldorf Airport,Germany,Düsseldorf,51.289501,6.76678,DE,,,,
DUT,Tom Madsen (Dutch Harbor) Airport,United States of America,Unalaska,53.89881,-166.544996,US,,,,
DVD,Andavadoaka Airport,Madagascar,Andavadoaka,-22.06608,43.259573,MG,,,,
DVK,Diavik Airport,Canada,Diavik,64.51139832,-110.2890015,CA,,,,
DVL,Devils Lake Regional Airport,United States of America,Devils Lake,48.115454,-98.908796,US,,,,
DVN,Davenport Municipal Airport,United States of America,Davenport,47.652058,-118.173792,US,,,,
DVO,Francisco Bangoy International Airport,Philippines,Davao,7.12552,125.646004,PH,,,,
DVR,Daly River Airport,Australia,Nauiyu,-13.749806,130.693878,AU,,,,
DVT,Phoenix Deer Valley Airport,United States of America,Phoenix,33.68830109,-112.0830002,US,,,,
DWA,Dwangwa Airport,Malawi,Dwangwa,-12.517527,34.131877,MW,,,,
DWB,Soalala Airport,Madagascar,Soalala,-16.10169,45.358837,MG,,,,
DWC,Al Maktoum International Airport,United Arab Emirates,Jebel Ali,24.896356,55.161389,AE,,,,
DWD,King Salman Abdulaziz Airport,Saudi Arabia,Dawadmi,24.4499,44.121201,SA,,,,
DWH,David Wayne Hooks Memorial Airport,United States of America,Houston,30.0618,-95.55280304,US,,,,
DWR,Dwyer Airport,Afghanistan,Reg,31.091265,64.066053,AF,,,,
DXB,Dubai International Airport,United Arab Emirates,Dubai,25.25279999,55.36439896,AE,,,,
DXD,Dixie Airport,Australia,New Dixie,31.46544,-90.82431,US,,,,
DXE,Bruce Campbell Field,United States of America,Madison,32.438702,-90.103104,US,,,,
DXJ,Xiangxi Biancheng Airport,China,Xiangxi,28.4972,109.5218,CN,,,,
DXR,Danbury Municipal Airport,United States of America,Danbury,41.371656,-73.482227,US,,,,
DYG,Zhangjiajie Hehua International Airport,China,Zhangjiajie (Yongding),29.1028,110.443001,CN,,,,
DYL,Doylestown Airport,United States of America,Doylestown,40.33300018,-75.12229919,US,,,,
DYM,Diamantina Lakes Airport,Australia,Diamantina Lakes,-23.76169968,141.14500427246094,AU,,,,
DYR,Ugolny Yuri Ryktheu Airport,Russia,Anadyr,64.734902,177.740997,RU,,,,
DYS,Dyess Air Force Base,United States of America,Abilene,32.420799,-99.854599,US,,,,
DYU,Dushanbe Airport,Tajikistan,Dushanbe,38.543301,68.824997,TJ,,,,
DYW,Daly Waters Airport,Australia,Daly Waters,-16.26469507,133.383379,AU,,,,
DZA,Dzaoudzi Pamandzi International Airport,Mayotte,Dzaoudzi,-12.809319,45.281815,YT,,,,
DZH,Dazhou Jinya Airport,China,Dazhou (Dachuan),31.048815,107.435646,CN,,,,
DZN,Zhezkazgan National Airport,Kazakhstan,Zhezkazgan,47.708953,67.738094,KZ,,,,
DZO,Santa Bernardina International Airport,Uruguay,Durazno,-33.358898,-56.499199,UY,,,,
DZU,Dazu Air Base,China,Dazu,29.636227,105.773621,CN,,,,
EAA,Eagle Airport,United States of America,Eagle,64.778003,-141.150455,US,,,,
EAB,Abs Airport,Yemen,Abs,16.010983,43.176771,YE,,,,
EAE,Siwo Airport,Vanuatu,Emae Island,-17.09029961,168.3430023,VU,,,,
EAL,Elenak Airport,Marshall Islands,Mejato Island,9.319305555560002,166.8477778,MH,,,,
EAM,Najran Domestic Airport,Saudi Arabia,Najran,17.611401,44.419201,SA,,,,
EAN,Phifer Airfield,United States of America,Wheatland,42.0555,-104.929001,US,,,,
EAR,Kearney Regional Airport,United States of America,Kearney,40.727001,-99.006798,US,,,,
EAS,San Sebastián Airport,Spain,Hondarribia,43.356499,-1.79061,ES,,,,
EAT,Pangborn Memorial Airport,United States of America,Wenatchee,47.398899,-120.207001,US,,,,
EAU,Chippewa Valley Regional Airport,United States of America,Eau Claire,44.86579895019531,-91.48429871,US,,,,
EBA,Marina di Campo Airport,Italy,Campo nell'Elba (LI),42.760871,10.239811,IT,,,,
EBB,Entebbe International Airport,Uganda,Kampala,0.042386,32.443501,UG,,,,
EBD,El-Obeid Airport,Sudan,El-Obeid,13.1532,30.2327,SD,,,,
EBG,El Bagre Airport,Colombia,El Bagre,7.59647,-74.8089,CO,,,,
EBH,El Bayadh Airport,Algeria,El Bayadh,33.721667,1.0925,DZ,,,,
EBJ,Esbjerg Airport,Denmark,Esbjerg,55.525902,8.5534,DK,,,,
EBL,Erbil International Airport,Iraq,Arbil,36.23759841918945,43.963199615478516,IQ,,,,
EBM,El Borma Airport,Tunisia,El Borma,31.7043,9.25462,TN,,,,
EBN,Ebadon Airport,Marshall Islands,Ebadon Island,9.330559730529785,166.82000732421875,MH,,,,
EBO,Ebon Airport,Marshall Islands,Ebon Atoll,4.5982,168.752,MH,,,,
EBS,Webster City Municipal Airport,United States of America,Webster City,42.436848,-93.869905,US,,,,
EBU,Saint-Étienne-Bouthéon Airport,France,Saint-Étienne/Bouthéon,45.5406,4.29639,FR,,,,
EBW,Ebolowa Airport,Cameroon,Ebolowa,2.875999927520752,11.18500042,CM,,,,
ECA,Iosco County Airport,United States of America,East Tawas,44.312801,-83.422302,US,,,,
ECG,Elizabeth City Regional Airport & Coast Guard Air Station,United States of America,Elizabeth City,36.260601,-76.174599,US,,,,
ECI,Costa Esmeralda Airport,Nicaragua,Tola,11.427542,-86.033361,NI,,,,
